ID,Estilo,Acabamento,PosDir,Instrumentos,Interior,Malas,Desempenho,Motor,Cambio,Freios,Suspensao,Consumo,Estabilidade,CustoBeneficio,Recomendacao,AvGeral
eee18763,9,8,9,10,10,10,3,4,9,8,8,5,9,7,5,7.6
140a2977,5,2,3,5,4,4,1,0,9,7,1,0,9,4,0,3.6
669f8c09,9,7,6,7,4,3,6,8,7,5,5,8,7,9,10,6.733333333333333
126a53bb,8,6,8,8,8,7,9,10,10,9,9,8,10,10,10,8.666666666666666
5dff2073,8,4,7,7,7,7,7,7,7,6,6,8,7,7,5,6.666666666666667
cd1d68de,8,8,10,10,10,8,10,10,10,10,10,10,10,9,10,9.533333333333333
1dc9b9cc,9,8,8,8,8,7,7,8,8,7,7,6,8,8,8,7.666666666666667
4b288327,7,4,8,8,4,5,10,2,7,7,8,4,8,6,4,6.133333333333334
b2ac6070,6,5,4,9,7,4,3,3,7,7,7,5,8,7,7,5.933333333333334
05a8a9e3,9,8,9,10,10,8,10,10,10,9,9,10,10,10,10,9.466666666666667
5aef64b6,10,5,10,10,5,5,4,9,10,8,3,10,10,5,10,7.6
ec438ba8,7,1,3,4,2,1,3,1,8,8,2,0,5,3,0,3.2
a56acebf,9,8,8,10,9,7,8,9,10,9,8,7,9,9,8,8.533333333333333
947a59da,9,6,9,7,6,5,10,10,10,7,3,10,8,7,9,7.733333333333333
2ebe846b,7,3,6,9,6,7,3,0,9,8,2,5,4,3,0,4.8
692fa7f6,7,1,7,7,6,5,8,8,9,8,7,8,8,8,7,6.933333333333334
8a142a74,9,3,8,10,10,5,3,0,10,1,1,8,8,4,0,5.333333333333333
46adc454,7,7,6,7,6,6,7,8,9,8,8,6,9,8,8,7.333333333333333
a124e743,8,7,9,8,7,7,9,9,10,7,9,10,9,9,9,8.466666666666667
0863e6e3,9,1,8,6,6,6,8,8,9,6,3,0,8,8,7,6.2
ceb597a6,9,7,7,10,6,6,7,7,10,7,7,7,7,8,8,7.533333333333333
cdb40e99,10,6,6,10,8,5,8,10,10,10,6,8,7,8,8,8.0
38ad8f37,8,7,5,9,6,8,5,8,9,10,8,9,9,8,7,7.733333333333333
5b73de33,10,4,6,8,5,4,5,7,10,10,5,7,10,6,9,7.066666666666666
bc1dca28,9,6,7,9,7,7,10,9,8,7,6,7,8,9,8,7.8
e31a8349,6,5,6,5,4,6,7,7,7,5,6,6,8,1,0,5.266666666666667
7586a0ee,10,6,4,5,4,3,0,2,10,6,2,0,6,1,0,3.933333333333333
b331db6c,10,10,10,10,9,8,10,10,10,10,8,7,10,8,9,9.266666666666667
8ca30fcb,7,7,6,7,5,4,4,7,8,8,6,7,6,6,7,6.333333333333333
4f93920c,7,2,2,6,1,5,8,7,4,6,3,8,9,4,4,5.066666666666666
0d99f16e,7,5,6,8,6,2,8,9,9,9,2,9,8,8,7,6.866666666666666
fb532567,5,5,7,7,7,7,9,8,9,8,9,10,9,8,8,7.733333333333333
9dbad4c9,9,5,6,8,8,7,7,8,8,7,6,9,7,8,9,7.466666666666667
36a05e3d,9,6,7,8,7,8,6,9,7,8,8,10,8,8,8,7.8
a6a9a4f0,10,4,7,7,7,8,10,10,8,8,8,10,10,9,10,8.4
36b77050,10,9,9,9,9,8,10,10,9,10,10,10,10,10,10,9.533333333333333
49ee80bd,8,7,9,10,8,6,4,6,6,0,4,5,5,8,0,5.733333333333333
2403967f,9,9,9,9,9,7,0,0,9,9,9,3,7,2,1,6.133333333333334
48e8923e,9,9,8,9,9,9,10,9,10,9,9,9,10,10,10,9.266666666666667
98806035,10,10,10,10,8,6,8,9,10,9,9,9,10,10,10,9.2
4a8c1ec5,8,5,6,8,6,5,5,0,7,7,6,9,7,7,3,5.933333333333334
7278601a,10,2,5,6,4,2,10,9,10,7,3,10,7,7,7,6.6
44c9ad2a,9,7,9,9,8,8,8,6,8,8,8,8,8,7,7,7.866666666666666
ccb78892,7,1,9,9,4,5,1,1,9,9,7,7,8,10,5,6.133333333333334
cadd2ab8,9,9,10,9,10,9,10,10,10,9,9,10,10,10,10,9.6
7fc3e939,7,3,5,7,7,2,8,4,7,3,5,2,7,7,4,5.2
4fa77320,9,7,9,10,9,9,10,10,10,10,10,10,10,10,10,9.533333333333333
fe010c86,7,2,5,4,5,3,3,5,4,7,0,5,5,0,3,3.8666666666666667
dd5746c6,8,0,9,8,8,8,7,8,8,8,7,7,7,4,5,6.8
fa310dd1,5,1,7,7,1,5,7,7,0,6,6,1,6,1,1,4.066666666666666
b4edf12d,8,4,7,7,6,7,1,1,7,5,0,0,1,1,2,3.8
2aca17b2,7,5,6,8,8,8,9,9,8,5,5,6,7,8,9,7.2
548f5dd3,9,4,4,4,4,4,4,5,6,7,7,3,9,5,3,5.2
68806037,9,6,9,9,9,8,10,10,10,10,7,9,9,9,10,8.933333333333334
f4dffac6,10,9,10,9,10,10,10,10,9,9,9,9,10,10,10,9.6
aba3ba32,10,9,9,10,10,7,9,10,10,10,10,10,10,10,10,9.6
bfe63058,10,9,10,10,9,7,10,10,10,10,8,9,10,6,10,9.2
c58daf06,10,7,7,5,7,8,9,9,8,7,7,7,9,9,10,7.933333333333334
d0c0b31d,8,5,7,6,6,4,8,6,8,3,6,5,8,5,6,6.066666666666666
15cbcb24,10,6,9,10,10,8,9,10,10,10,10,9,10,10,9,9.333333333333334
64505365,8,6,7,10,7,7,2,4,7,6,7,5,6,2,1,5.666666666666667
e0f1fcd6,9,7,8,8,7,8,8,9,9,8,8,9,8,9,9,8.266666666666667
6697ea7a,10,8,5,10,8,8,10,10,10,7,7,10,10,8,10,8.733333333333333
f673301e,8,5,7,9,5,5,5,5,7,8,6,4,9,7,5,6.333333333333333
9617d251,9,5,7,9,7,8,6,7,9,9,6,6,9,3,3,6.866666666666666
0989cf55,7,4,3,7,6,4,8,7,7,7,5,8,8,6,2,5.933333333333334
cead2b98,8,8,8,10,7,7,9,9,10,8,7,8,8,8,9,8.266666666666667
52a4c670,10,8,10,10,8,8,10,8,8,10,10,10,10,8,10,9.2
bb2e4e46,8,3,4,9,6,7,7,3,9,7,2,3,3,5,7,5.533333333333333
70df48a7,9,7,8,8,7,6,10,6,8,6,7,10,8,7,8,7.666666666666667
1693ece8,9,4,7,9,8,7,6,10,10,10,8,5,5,7,10,7.666666666666667
682758ae,10,10,7,8,6,5,8,0,8,8,4,0,10,3,0,5.8
14112c0c,8,7,6,8,3,3,8,8,9,8,8,8,8,5,7,6.933333333333334
ee9672fa,9,8,9,9,8,8,9,9,10,10,8,9,9,9,10,8.933333333333334
4f369190,7,6,6,10,7,6,9,7,10,8,5,7,9,9,8,7.6
0ce55d40,6,0,3,8,2,1,1,0,2,2,1,1,4,6,0,2.466666666666667
ee57fffc,9,6,0,10,0,10,8,0,10,0,5,0,8,5,0,4.733333333333333
6cacee5b,6,4,7,8,7,6,10,9,8,10,7,9,8,7,8,7.6
3ee31410,8,5,6,6,7,6,3,1,4,2,4,3,5,0,0,4.0
cae8d974,8,1,8,6,2,0,8,0,8,0,5,0,3,1,0,3.3333333333333335
1acd22ad,8,8,4,9,7,8,7,7,5,5,8,7,8,8,6,7.0
42a69c17,8,3,6,2,1,4,2,4,8,4,7,0,8,1,0,3.8666666666666667
637dca5a,9,3,7,8,7,3,8,0,8,0,0,2,8,1,0,4.266666666666667
9d602e30,8,2,5,3,4,4,7,4,5,5,4,8,7,4,4,4.933333333333334
c2bf2079,10,5,9,10,8,7,9,10,10,9,8,10,10,8,10,8.866666666666667
0090acd0,5,3,8,5,9,5,0,0,8,5,5,8,5,1,0,4.466666666666667
475e708b,9,4,9,9,9,4,9,9,9,8,9,9,8,8,7,8.0
d72adc7a,9,5,5,7,5,3,3,3,5,6,1,5,4,5,2,4.533333333333333
7074a0b4,10,9,8,9,8,8,10,10,10,9,10,10,10,9,10,9.333333333333334
ccd3d5c6,6,1,3,1,2,1,1,0,0,6,0,1,6,1,0,1.9333333333333333
80a44bfd,10,2,4,4,2,2,2,1,5,5,5,1,1,7,1,3.466666666666667
00d71069,8,8,7,8,7,5,7,8,8,8,7,7,7,7,7,7.266666666666667
8dfb899d,9,6,6,7,6,5,6,8,7,8,7,8,8,8,8,7.133333333333334
863e80cd,8,8,8,7,7,4,6,8,8,7,6,7,7,7,8,7.066666666666666
ec78cfa7,9,7,6,7,6,7,9,8,9,7,9,8,8,10,9,7.933333333333334
1ff7e4d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50b96720,10,6,7,8,7,7,8,9,9,7,8,7,8,7,8,7.733333333333333
b3aec5c3,9,7,9,10,8,8,9,9,10,9,5,8,9,8,9,8.466666666666667
6527c1ab,10,5,8,10,7,10,10,10,10,8,8,8,8,8,8,8.533333333333333
8f1c63dc,10,9,9,10,8,7,8,9,10,10,9,8,9,9,9,8.933333333333334
0191d739,8,0,8,9,9,4,5,2,8,4,0,1,2,5,6,4.733333333333333
04183abe,8,5,7,10,8,5,9,1,8,8,8,9,2,0,1,5.933333333333334
131a3208,10,8,10,10,10,9,8,8,10,10,10,0,9,10,10,8.8
be47721b,8,7,8,6,6,4,9,8,8,6,8,5,9,7,7,7.066666666666666
e241cd33,10,1,8,10,10,7,6,8,10,4,2,3,9,9,2,6.6
70740918,9,9,9,9,9,9,10,10,10,9,9,9,10,10,9,9.333333333333334
b2506e72,8,8,8,9,7,5,7,7,8,9,10,10,10,9,10,8.333333333333334
b6c78715,8,8,8,9,7,7,9,8,8,9,7,8,9,6,8,7.933333333333334
56ea4499,8,2,2,2,2,1,1,0,1,1,1,1,1,1,0,1.6
c8115852,10,10,9,10,5,0,0,10,10,10,10,6,9,5,5,7.266666666666667
5b1b9fe1,9,7,6,7,7,4,3,2,7,7,5,7,7,4,3,5.666666666666667
38ab3f7d,1,2,2,2,2,0,2,0,2,0,0,6,0,0,0,1.2666666666666666
bcec6936,10,0,10,10,0,0,10,6,9,5,0,10,8,0,0,5.2
d0d7ec09,6,4,4,8,6,2,5,2,6,9,9,6,7,4,4,5.466666666666667
96863992,9,5,8,8,5,5,5,2,2,4,4,8,8,5,2,5.333333333333333
34e268b3,8,0,9,7,7,0,5,0,5,5,5,8,5,2,0,4.4
dac0bb5b,5,0,1,0,0,5,0,0,0,0,0,3,4,0,0,1.2
254ef210,7,0,2,4,3,2,0,1,5,5,4,4,5,0,0,2.8
41213855,9,8,7,5,8,7,6,7,6,7,6,4,5,4,2,6.066666666666666
8eb3f297,9,9,10,10,9,9,8,9,10,10,10,9,10,10,10,9.466666666666667
bcf41a07,9,7,7,8,6,6,7,0,2,3,2,1,3,1,1,4.2
73f8c90a,8,5,6,8,6,5,5,0,7,7,7,6,7,6,0,5.533333333333333
38106632,10,9,7,10,8,7,10,10,10,10,10,9,10,10,9,9.266666666666667
53b3de41,9,6,8,9,8,8,6,6,9,8,6,9,9,7,8,7.733333333333333
e67c510a,6,4,4,6,5,4,2,0,0,2,2,0,5,1,0,2.7333333333333334
313481a1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0
54372ce8,8,8,6,9,6,6,10,10,10,8,6,10,8,9,9,8.2
6c3b92b7,8,4,8,5,3,5,9,1,9,7,6,8,9,7,5,6.266666666666667
c4a9a881,10,5,7,10,6,3,5,5,10,10,6,7,8,8,8,7.2
6916d985,10,5,3,10,9,9,8,9,10,10,1,9,8,7,8,7.733333333333333
5170752a,9,2,7,5,7,5,2,0,9,6,2,0,7,9,4,4.933333333333334
2bb5b5d8,7,6,5,7,7,7,8,6,8,7,8,8,8,7,5,6.933333333333334
9e65865d,10,8,7,9,9,9,1,1,9,6,8,5,7,5,5,6.6
5c16c7b7,10,7,8,10,9,8,10,9,10,10,9,9,10,8,10,9.133333333333333
7167a7b5,9,7,9,8,8,7,9,9,10,8,9,8,8,7,8,8.266666666666667
2506149e,9,7,6,7,7,5,5,3,8,8,7,3,8,5,5,6.2
7c25f4fb,9,8,8,10,9,9,8,6,10,10,9,8,8,9,9,8.666666666666666
9eea7756,8,5,7,6,6,6,3,0,0,8,7,6,6,2,0,4.666666666666667
b6a24c1e,10,0,5,10,4,7,0,0,0,0,0,0,6,0,0,2.8
884997c6,7,6,1,2,3,2,1,1,1,0,2,1,2,1,0,2.0
c8e57693,7,6,7,8,7,4,4,5,7,4,6,0,2,2,0,4.6
dc393fa5,9,6,8,10,8,5,4,3,10,6,5,6,6,5,7,6.533333333333333
7f543e70,9,2,8,5,7,8,5,1,7,3,0,2,7,6,0,4.666666666666667
72d0cfb7,10,7,5,10,7,8,8,0,10,0,10,5,8,4,0,6.133333333333334
f8948f02,8,0,2,1,4,3,6,4,1,7,2,0,5,0,0,2.8666666666666667
72f6fb1f,5,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0.9333333333333333
44e25868,10,6,10,10,7,8,10,9,10,8,6,10,8,9,4,8.333333333333334
4d037e65,10,6,4,1,7,7,6,5,5,5,4,0,7,5,7,5.266666666666667
1f3740b3,8,10,5,6,6,5,9,3,10,10,2,0,6,8,8,6.4
2c8edd5c,10,7,9,8,6,7,10,10,10,8,7,9,7,9,9,8.4
63da6144,5,1,2,3,5,7,8,7,7,7,7,7,7,7,6,5.733333333333333
2ed2e507,6,0,6,4,3,4,0,0,8,0,4,0,4,3,0,2.8
7f5a0741,9,9,8,8,9,7,7,8,10,8,8,8,7,9,8,8.2
2d879e13,9,8,9,9,7,6,9,10,10,8,8,7,10,8,10,8.533333333333333
25874065,9,8,9,7,7,7,7,9,10,9,8,7,9,9,9,8.266666666666667
050255d6,7,3,5,5,4,4,6,0,5,0,6,7,7,0,0,3.933333333333333
2aec59a8,8,9,7,10,10,8,7,8,10,9,10,10,10,10,10,9.066666666666666
253f4b9a,9,9,10,10,10,8,9,9,10,9,10,10,10,9,9,9.4
e18d564c,10,7,9,9,8,7,9,10,7,9,10,10,10,9,9,8.866666666666667
ba271428,10,7,8,10,8,5,8,9,9,9,9,9,9,8,9,8.466666666666667
cb81ecc2,9,6,9,10,8,5,10,10,10,9,8,10,7,6,6,8.2
f4e39762,8,5,3,5,3,8,8,7,5,7,7,9,8,8,5,6.4
792085c3,9,6,6,9,7,4,10,9,8,7,6,10,7,8,2,7.2
f36405fa,9,9,9,9,6,1,10,8,10,9,8,8,10,8,8,8.133333333333333
215398b7,9,9,9,10,8,7,9,8,10,8,9,9,8,9,10,8.8
bfbde16d,10,9,9,10,9,7,9,8,9,8,8,6,7,4,7,8.0
d65053e2,10,8,8,10,7,6,7,9,10,10,8,9,10,10,10,8.8
4b9cedd4,7,4,4,4,2,1,2,3,7,3,3,5,1,2,0,3.2
aea8f3c0,8,8,8,9,9,5,8,0,10,0,9,10,9,0,0,6.2
778cf493,9,9,9,9,8,7,8,9,8,7,8,9,8,9,9,8.4
fa4b1d6b,7,0,9,9,1,5,5,0,10,5,0,0,10,3,0,4.266666666666667
bef13086,10,3,8,9,2,1,1,2,6,6,4,0,4,1,0,3.8
99f124f5,10,8,9,10,9,7,8,7,9,10,8,7,8,8,8,8.4
23721dfe,10,9,10,10,10,10,8,5,8,8,9,7,8,9,8,8.6
73d49170,9,4,5,7,5,1,6,6,7,6,7,0,7,3,3,5.066666666666666
25c22589,7,5,3,9,8,8,2,2,3,8,8,1,7,5,0,5.066666666666666
713e6e77,6,4,6,8,6,6,1,5,4,6,1,4,6,5,3,4.733333333333333
388c31d9,9,8,9,9,9,9,6,7,9,8,8,7,8,7,8,8.066666666666666
6bd42072,6,6,4,4,4,2,1,3,3,4,2,2,2,1,2,3.066666666666667
3751ef6a,10,9,9,10,10,8,10,10,10,10,10,9,10,8,10,9.533333333333333
5a8335d3,8,6,8,9,6,6,9,9,9,7,8,10,10,7,8,8.0
14001891,7,0,1,7,2,2,0,0,4,6,3,2,5,3,0,2.8
240c696d,8,8,9,7,7,3,5,1,7,5,8,7,8,8,6,6.466666666666667
0505c4e8,8,2,7,8,8,7,7,2,8,2,7,7,7,6,1,5.8
473b965d,10,6,10,10,8,9,6,8,10,10,9,7,9,8,10,8.666666666666666
b42ddb11,10,9,7,9,7,5,7,9,10,9,5,9,9,8,8,8.066666666666666
fa23cbaf,5,2,1,5,0,0,1,1,8,1,1,3,1,0,0,1.9333333333333333
63747421,6,5,5,5,4,3,3,2,6,7,6,5,5,3,0,4.333333333333333
011a1b47,9,9,8,9,8,9,9,9,9,9,8,7,9,9,9,8.666666666666666
682d24e2,10,7,8,8,8,7,9,9,9,9,8,9,9,8,8,8.4
4a05ef50,5,2,2,0,1,1,2,0,1,0,1,1,4,2,0,1.4666666666666666
44fedc35,9,4,5,8,5,6,6,7,6,9,9,3,8,6,3,6.266666666666667
68e85b1e,8,3,7,3,4,5,8,7,8,8,8,7,8,8,6,6.533333333333333
96e284b9,8,6,6,5,5,4,0,0,7,8,8,0,6,0,0,4.2
3ec0c450,8,6,9,8,7,4,5,8,10,7,7,7,7,7,6,7.066666666666666
b2636259,9,6,9,10,9,8,10,6,9,8,8,8,10,8,9,8.466666666666667
19bb4fe3,8,5,9,8,5,1,2,0,5,9,7,5,8,5,1,5.2
97c147fb,8,1,5,5,5,7,7,0,3,6,4,6,7,4,0,4.533333333333333
32bf7c0c,9,3,8,9,5,4,4,3,6,1,2,0,4,4,0,4.133333333333334
20d2d40e,9,0,10,7,5,5,5,0,8,10,9,8,9,7,0,6.133333333333334
832763d0,10,10,9,5,7,0,0,1,7,5,5,0,5,2,1,4.466666666666667
aecc98a1,10,6,5,7,8,7,5,4,5,6,6,2,8,5,5,5.933333333333334
94cdbeca,9,0,4,5,5,5,7,0,4,5,2,0,5,5,0,3.7333333333333334
f5f771f4,8,1,3,2,3,0,4,0,7,4,0,0,9,4,0,3.0
1683e2a9,8,6,7,7,6,6,6,4,8,6,7,7,7,3,2,6.0
236612f9,9,6,8,8,8,8,9,9,9,9,7,9,8,8,7,8.133333333333333
e50047e4,5,0,5,5,5,5,0,0,0,0,0,0,5,0,0,2.0
959fc082,8,2,5,9,3,0,0,0,0,3,0,0,7,0,0,2.466666666666667
c41fa011,8,5,6,5,5,5,4,5,6,3,4,4,7,8,7,5.466666666666667
d4763633,7,7,7,7,5,5,8,7,7,7,7,7,8,7,7,6.866666666666666
4319489e,10,9,9,10,10,8,8,9,10,9,9,8,10,8,10,9.133333333333333
f894e95d,10,6,8,10,10,8,10,10,10,9,8,9,9,8,9,8.933333333333334
cddddbcc,9,7,6,9,7,5,5,6,7,7,3,8,9,7,8,6.866666666666666
92df7adf,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9.933333333333334
760208b8,8,0,0,0,2,3,0,0,6,3,0,0,2,2,0,1.7333333333333334
0980283d,9,7,7,9,6,5,10,9,9,9,9,8,10,5,4,7.733333333333333
10cc41cf,8,4,5,8,6,3,5,5,5,4,4,6,5,5,4,5.133333333333334
bd21b051,8,6,6,10,9,7,3,3,8,7,7,3,8,6,8,6.6
45a64f00,8,8,8,8,9,8,8,9,5,9,9,5,9,7,5,7.666666666666667
c51978dc,7,9,10,9,6,1,7,6,10,5,5,7,8,8,7,7.0
1a315a00,10,9,8,9,9,10,8,10,9,8,8,7,9,8,10,8.8
fd9d940f,8,2,4,5,4,5,7,5,7,7,4,6,5,5,2,5.066666666666666
02dc086c,8,3,7,8,7,5,9,8,9,6,5,8,9,7,7,7.066666666666666
57c0285c,9,6,7,9,8,5,8,2,9,10,10,9,9,8,8,7.8
f2dc9616,8,8,8,8,8,6,7,6,8,7,6,8,8,7,8,7.4
068857f2,10,8,8,10,9,7,8,8,10,8,9,9,9,8,8,8.6
5d79b6fb,10,9,5,10,6,8,6,8,10,8,10,8,8,10,10,8.4
865fd1fe,10,3,7,10,9,9,10,10,10,10,9,9,10,9,10,9.0
fe7e875a,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9.933333333333334
db0d005e,8,8,8,9,8,9,1,0,8,5,2,0,3,4,0,4.866666666666666
b0a1a235,10,10,9,9,10,10,10,10,10,10,8,9,10,10,10,9.666666666666666
ed89aca8,10,10,7,8,8,8,6,0,7,7,7,8,8,2,0,6.4
6267beb2,10,6,7,7,7,5,7,7,7,5,5,4,8,5,0,6.0
a1a44cd3,6,6,6,6,5,2,2,2,6,5,3,3,5,4,0,4.066666666666666
a6200b15,9,8,8,8,7,7,8,6,8,7,7,9,8,9,9,7.866666666666666
5c903949,8,9,7,9,9,7,7,0,7,10,10,10,7,7,0,7.133333333333334
61e3b5c8,9,9,10,9,9,2,8,6,7,8,7,8,5,4,8,7.266666666666667
49fc1066,10,6,6,2,3,1,5,1,6,3,0,3,7,8,2,4.2
d6bb8fc9,10,9,10,10,10,7,10,10,10,9,9,9,10,10,10,9.533333333333333
f719a3a4,10,9,9,9,8,8,9,9,10,9,9,9,9,10,10,9.133333333333333
35e09dbe,8,7,7,7,7,7,3,3,7,0,0,5,5,0,0,4.4
fe4a8be6,10,7,8,10,8,6,9,9,7,7,7,8,5,8,8,7.8
e6882333,8,3,5,5,4,4,4,1,4,3,0,3,3,2,0,3.2666666666666666
9df9e838,9,9,7,7,7,7,4,1,4,10,7,7,7,2,0,5.866666666666666
cf9f4f79,10,5,4,7,3,5,9,0,2,7,5,5,8,3,0,4.866666666666666
8164208a,10,4,4,8,5,5,5,4,5,5,5,4,9,5,1,5.266666666666667
5eba5250,0,0,4,0,3,2,3,1,3,3,3,2,1,0,0,1.6666666666666667
12305159,9,7,7,7,8,6,8,9,9,8,7,8,8,10,8,7.933333333333334
420080a8,10,5,8,9,10,9,10,10,10,8,10,10,10,10,10,9.266666666666667
5afdbdc6,10,3,7,7,6,6,5,0,0,10,7,0,9,10,6,5.733333333333333
8e9a3f23,10,7,7,7,5,3,9,7,7,7,3,8,8,7,7,6.8
e4abd2ef,9,8,9,0,9,10,10,10,9,9,10,9,9,10,10,8.733333333333333
8cf86843,8,0,2,2,2,5,2,8,8,8,0,9,6,6,0,4.4
10cc66ca,10,8,9,8,8,7,8,8,10,8,8,8,8,7,7,8.133333333333333
f77264e6,10,7,8,6,7,6,8,10,10,9,8,5,8,10,10,8.133333333333333
6c62eaa6,8,4,4,6,4,4,4,0,4,5,3,5,5,0,0,3.7333333333333334
4cb03709,9,0,6,7,4,5,7,2,2,1,2,4,5,0,0,3.6
4e9ed8d7,10,9,8,9,9,9,8,9,10,9,8,9,10,10,10,9.133333333333333
f5f9f025,10,10,8,10,10,8,9,10,10,10,10,10,10,10,10,9.666666666666666
eb4c120d,7,7,7,5,5,3,3,0,5,5,5,7,6,6,0,4.733333333333333
93309b8c,8,4,5,7,5,5,8,5,7,6,6,5,7,5,5,5.866666666666666
0722b5c5,10,8,8,10,8,8,10,10,10,10,10,9,9,9,9,9.2
6a9f30c5,6,1,2,6,1,1,3,0,8,8,0,4,3,7,3,3.533333333333333
10603ca9,7,8,8,6,6,4,7,4,9,8,8,5,8,4,0,6.133333333333334
d14faa5d,10,8,0,10,0,0,0,9,9,9,8,3,8,8,0,5.466666666666667
f5f3087f,9,6,8,8,8,6,8,8,8,6,8,4,8,8,7,7.333333333333333
916faee3,9,7,9,7,8,6,7,9,10,8,9,10,9,10,10,8.533333333333333
5008a8b7,7,6,7,8,7,6,9,9,10,8,7,7,8,8,8,7.666666666666667
ace28d9c,10,4,0,3,3,10,7,5,5,7,0,4,0,0,0,3.8666666666666667
55465bee,10,10,10,10,10,7,7,10,10,8,8,8,8,8,10,8.933333333333334
6a75fc6f,8,6,5,7,7,5,7,7,6,6,7,9,7,6,8,6.733333333333333
6687dee8,9,7,0,7,7,5,4,1,6,6,7,4,6,2,0,4.733333333333333
d2d7fda7,10,10,10,10,10,8,10,10,9,9,10,8,10,9,10,9.533333333333333
313b7484,9,8,8,9,8,7,9,8,10,7,8,8,9,8,8,8.266666666666667
5255cdbc,8,6,6,9,9,7,6,6,6,7,6,0,8,7,5,6.4
7b352850,8,2,5,5,7,8,5,1,1,5,7,6,5,2,0,4.466666666666667
a61db799,6,6,6,6,6,5,7,8,10,8,8,6,8,7,9,7.066666666666666
ca10fba0,10,8,9,10,9,7,5,6,10,6,7,9,8,6,4,7.6
ae2a32fe,8,2,4,3,4,5,7,5,10,0,8,0,7,6,8,5.133333333333334
2c8ffc4b,10,5,10,7,7,5,8,8,10,10,4,10,4,8,10,7.733333333333333
66f8fec2,8,3,6,5,7,6,0,5,10,0,8,0,4,7,6,5.0
07a5d42c,10,8,8,7,6,9,5,0,10,0,7,0,8,6,0,5.6
a89cd41b,10,7,6,8,8,8,9,7,8,10,7,6,6,8,8,7.733333333333333
390e4a9c,8,6,8,6,6,6,9,9,9,8,8,9,8,8,8,7.733333333333333
24783fa2,6,4,5,6,4,3,6,0,6,5,5,5,6,1,0,4.133333333333334
59c2f9c6,6,5,6,6,4,4,2,0,7,0,7,0,6,7,0,4.0
8ba8ffce,5,0,4,4,1,0,0,0,10,5,0,3,9,1,0,2.8
3a8058f4,10,10,9,10,9,5,9,9,10,10,10,9,10,9,10,9.266666666666667
343f7d98,6,6,6,6,5,6,6,7,7,7,6,8,8,8,10,6.8
09bedd95,7,6,6,4,4,5,4,0,6,7,7,5,6,3,0,4.666666666666667
e4974af9,10,2,9,9,8,8,1,8,8,8,10,8,10,8,5,7.466666666666667
4250768d,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9.933333333333334
b65d9b7c,9,9,10,8,7,6,8,0,10,6,8,8,9,7,7,7.466666666666667
4c471ec7,10,9,7,4,7,4,7,8,7,6,5,3,4,5,5,6.066666666666666
260a5b91,3,2,2,0,1,0,2,0,5,0,4,0,4,2,0,1.6666666666666667
a45388f6,10,7,7,6,6,5,0,0,3,5,7,0,7,0,0,4.2
40b88e7a,10,9,8,9,8,4,10,10,10,10,10,9,10,10,10,9.133333333333333
e3097683,10,6,5,8,7,2,0,0,10,2,5,1,6,4,0,4.4
b39e0d64,8,2,5,6,2,4,7,9,9,7,3,2,8,6,0,5.2
753ecd5f,9,5,8,8,8,5,8,8,8,7,7,8,9,7,8,7.533333333333333
ae227cf1,8,3,8,10,10,9,3,7,8,6,7,5,7,8,0,6.6
c9559e56,10,7,10,10,8,8,10,9,10,10,8,9,9,10,10,9.2
425522cf,1,3,3,7,0,3,4,0,0,1,5,7,1,5,0,2.6666666666666665
6c659832,9,5,8,8,7,3,1,4,8,0,4,0,7,0,0,4.266666666666667
0a8d6c6e,10,0,7,4,8,7,7,3,8,10,5,6,8,8,0,6.066666666666666
22376a2e,8,6,4,6,5,5,1,1,0,0,3,4,4,1,0,3.2
aa33d2cd,8,7,8,8,8,5,9,8,8,8,8,8,8,4,4,7.266666666666667
a4c2a3ff,7,4,2,5,7,7,2,0,1,0,2,0,1,0,0,2.533333333333333
f2c5246d,8,8,4,5,5,2,2,2,7,2,3,2,6,3,0,3.933333333333333
0982fa7d,9,5,6,5,5,4,6,3,7,7,6,0,7,5,3,5.2
cd9f504a,9,4,0,7,7,2,8,9,9,9,9,5,8,6,8,6.666666666666667
a194f566,7,0,8,6,8,8,4,3,9,3,0,5,7,4,0,4.8
679e9dc1,10,5,5,2,6,0,0,0,3,1,3,0,9,2,0,3.066666666666667
c5dd71a3,9,7,7,7,8,8,6,5,9,8,8,7,7,7,5,7.2
9d520ef2,10,7,8,8,9,9,9,3,8,9,8,7,8,8,5,7.733333333333333
14a6a883,10,6,6,7,6,2,1,0,8,8,2,0,7,1,0,4.266666666666667
e7f5893e,10,10,9,10,10,8,8,10,10,9,10,10,9,8,10,9.4
46919a60,8,8,8,8,8,6,9,9,10,10,9,8,8,7,8,8.266666666666667
ddc909de,6,6,6,6,6,3,7,7,6,6,6,8,6,7,6,6.133333333333334
e24bef45,10,8,8,10,9,9,5,8,8,9,8,0,7,9,8,7.733333333333333
8e8b8fe0,8,6,7,5,6,7,2,4,8,5,6,1,9,3,4,5.4
79976f7a,9,5,5,6,6,6,10,10,10,9,8,9,8,9,10,8.0
